id,name,brewery_type,address_1,address_2,city,state_province,postal_code,country,phone,website_url,longitude,latitude
,Gasthaus Himmelpforten,,2 Bahnhofstraße,,Ense,Nordrhein-Westfalen,59469,Germany,+49 2938 49343,http://www.gasthaus-himmelpforten.de,7.9988889,51.4894444
,Wolfsbier,,176 Durchholzer Straße,,Witten,Nordrhein-Westfalen,58456,Germany,+49 2302 429889,,7.287007799999999,51.3817944
,Westfälisches Bier-/Schnapsmus.,,5 Lange Straße,,Nieheim,Nordrhein-Westfalen,33039,Germany,,http://www.westfalen-culinarium.de/pages/museen/biermuseum.php,9.1082916,51.8043136
,Füchschen,,28 Ratinger Straße,,Düsseldorf,Nordrhein-Westfalen,40213,Germany,+49 211 137470,http://www.fuechschen.de,6.775249899999999,51.2295321
,Zeche Jacobi,,30 CentrO-Promenade,,Oberhausen,Nordrhein-Westfalen,46047,Germany,+49 208 802200,http://www.brauhaus-zeche-jacobi.de,6.876862099999999,51.4922523
,Gulasch Bräu,,1 Berger Straße,,Düsseldorf,Nordrhein-Westfalen,40213,Germany,+49 211 866990,http://www.brauhaus-alterbahnhof.de,6.7722509,51.2249992
,Pott's,,120 In der Geist,,Oelde,Nordrhein-Westfalen,59302,Germany,+49 2522 93770,http://www.potts.de,8.132206499999999,51.81140380000001
,Heinenhof,,,,Orr,North Rhine-Westphalia,,Germany,,http://www.heinenhof.de,,
,Kürzer,,20 Kurze Straße,,Düsseldorf,Nordrhein-Westfalen,40213,Germany,+49 211 322696,http://www.brauerei-kuerzer.de,6.7733364,51.2269707
,Paderborner,,45 Halberstädter Straße,,Paderborn,Nordrhein-Westfalen,33106,Germany,+49 5251 7070,http://www.paderborner-brauerei.de,8.7476083,51.6876965
,Schlüssel,,41-47 Bolkerstraße,,Düsseldorf,Nordrhein-Westfalen,40213,Germany,+49 211 8289550,http://www.zumschluessel.de,6.774435,51.226086
,Klute's,,28 Poppenbeck,,Havixbeck,Nordrhein-Westfalen,48329,Germany,+49 2507 98390,http://www.klutes.de,7.393216199999999,51.9893138
,Schumacher,,123 Oststraße,,Düsseldorf,Nordrhein-Westfalen,40210,Germany,+49 211 8289020,http://www.brauerei-schumacher.de,6.785279999999999,51.2215533
,Ratinger Brauhaus,,15 Bahnstraße,,Ratingen,Nordrhein-Westfalen,40878,Germany,+49 2102 21981,http://www.poensgen-gastronomie-ratingen.de,6.855952299999999,51.298157
,Uerige,,1 Berger Straße,,Düsseldorf,Nordrhein-Westfalen,40213,Germany,+49 211 866990,http://www.uerige.de,6.7722509,51.2249992
,Boente,,4 Augustinessenstraße,,Recklinghausen,Nordrhein-Westfalen,45657,Germany,+49 2361 9044990,http://www.hausbrauerei-boente.de,7.195145399999999,51.6153507
,Blue Cat,,6-8 Schloßstraße,,Erftstadt,Nordrhein-Westfalen,50374,Germany,+49 2235 4779921,http://www.bluecat-restaurant.de,6.766679799999999,50.8005866
,Becker,,65 Ehringhausen,,Remscheid,Nordrhein-Westfalen,42859,Germany,+49 2191 3746280,http://www.wirtschaft-becker.de,7.171935,51.1597771
,Anton's,,1 Konrad-Adenauer-Platz,,Erkelenz,Nordrhein-Westfalen,41812,Germany,+49 2431 99911000,http://www.antons-erklenz.de,6.3213419,51.0768089
,Remscheider Bräu,,39 Bismarckstraße,,Remscheid,Nordrhein-Westfalen,42853,Germany,+49 2191 5646954,http://www.remscheider-brau.de,7.199113199999998,51.1785649
,Esloher Brauhaus,,1 Sankt-Rochus-Weg,,Eslohe (Sauerland),Nordrhein-Westfalen,59889,Germany,+49 2973 97650,http://www.essel-braeu.de,8.1654359,51.25404899999999
,Schloßbrauerei Rheder,,10 Nethetalstraße,,Brakel,Nordrhein-Westfalen,33034,Germany,+49 5272 39230,http://www.schlossbrauerei-rheder.de,9.163372299999999,51.6787133
,Rüttenscheider Hausbrauerei,,4 Girardetstraße,,Essen,Nordrhein-Westfalen,45131,Germany,+49 201 790060,http://www.ruettenscheider-hausbrauerei.de,7.0043384,51.4312867
,Brauhaus Rheinbach,,1 Wilhelmsplatz,,Rheinbach,Nordrhein-Westfalen,53359,Germany,+49 2226 913800,http://www.brauhaus-rheinbach.de,6.947238899999999,50.6267408
,Stauder,,88 Stauderstraße,,Essen,Nordrhein-Westfalen,45326,Germany,+49 201 36160,http://www.stauder.de,7.020521899999999,51.49664749999999
,Brennerei Rönsahl,,23 Hauptstraße,,Kierspe,Nordrhein-Westfalen,58566,Germany,,http://www.brennerei-roensahl.de,7.506025200000001,51.111336
,Biber Brauerei,,32 Eifelring,,Euskirchen,Nordrhein-Westfalen,53879,Germany,,http://www.biberbrauerei.de,6.7902,50.65217
,Rotingdorfer,,10 Rotingdorfer Straße,,Werther (Westfalen),Nordrhein-Westfalen,33824,Germany,+49 5203 902170,http://www.rotingdorfer.de,8.3905172,52.0881593
,Flurschütz,,11 Auf der Jenseite,,Lennestadt,Nordrhein-Westfalen,57368,Germany,+49 2723 91460,http://www.hotel-flurschuetz.de,8.1675319,51.11639779999999
,Gemünder,,69 Kölner Straße,,Schleiden,Nordrhein-Westfalen,53937,Germany,+49 2444 2723,http://www.gemuender-brauerei.de,6.5193157,50.569354
,Geilings Bräu,,327 Saalhoffer Straße,,Kamp-Lintfort,Nordrhein-Westfalen,47475,Germany,+49 2842 404523,http://www.geilings-braeu.de,6.530769299999999,51.5411747
,Veltins,,An der Streue,,Meschede,Nordrhein-Westfalen,59872,Germany,+49 2934 9590,http://www.veltins.de,8.1268063,51.3052502
,Straelener Brauhaus,,68 Sanger Weg,,Straelen,Nordrhein-Westfalen,47638,Germany,+49 2834 7000050,http://www.straelener-brauhaus.de,6.277959999999999,51.41661
,Brauhaus Gummersbach,,15 Hindenburgstraße,,Gummersbach,Nordrhein-Westfalen,51643,Germany,+49 2261 290010,http://www.brauhaus-gummersbach.de,7.567495300000001,51.0255501
,Metten Hefemännchen,,18 Hohle Straße,,Finnentrop,Nordrhein-Westfalen,57413,Germany,+49 2724 949054,http://www.hefemaennchen.de,8.0823897,51.23199839999999
,Gütersloher Brauhaus,,9 Unter den Ulmen,,Gütersloh,Nordrhein-Westfalen,33330,Germany,+49 5241 25166,http://www.guetersloher-brauhaus.de,8.3756106,51.9023048
,Siegburger Brauhaus,,37-39 Holzgasse,,Siegburg,Nordrhein-Westfalen,53721,Germany,+49 2241 55999,http://www.siegburger-brauhaus.de,7.210516,50.798213
,Aktionsbrauerei Dähne,,48 Eschstraße,,Herne,Nordrhein-Westfalen,44629,Germany,+49 2323 13594,http://www.hannosgegenmassenbierhaltung.de,7.222698099999999,51.54779019999999
,Irle,,18 Hauptstraße,,Siegen,Nordrhein-Westfalen,57074,Germany,+49 271 31772910,http://www.der-biermacher.de,8.048752,50.8730264
,Hilfarther Brauhaus,,72 Kaphofstraße,,Hückelhoven,Nordrhein-Westfalen,41836,Germany,+49 2433 42533,http://www.hilfarther-brauhaus.de,6.2113419,51.0399434
,Brauhaus Zwiebel,,24 Ulricherstraße,,Soest,Nordrhein-Westfalen,59494,Germany,+49 2921 4424,http://www.brauhaus-zwiebel.de,8.1074006,51.568669
,Hohler Landbier,,8 Im Hohl,,Olpe,Nordrhein-Westfalen,57462,Germany,+49 1590 1300831,http://www.hohler-landbier.de,7.858694900000001,51.0463397
,Brauproject 777,,48 Friedrich-Wilhelm-Straße,,Voerde (Niederrhein),Nordrhein-Westfalen,46562,Germany,,http://www.brauproject.de,6.6229793,51.6103903
,Schnaff,,11B Heidenstraße,,Hückeswagen,Nordrhein-Westfalen,42499,Germany,+49 2192 9355762,http://www.schnaff.beer,7.336294299999999,51.1501291
,Rolinck,,1 Alexander-Rolinck-Straße,,Steinfurt,Nordrhein-Westfalen,48565,Germany,+49 2732 880880,http://www.rolinck.de,7.3402593,52.1530462
,Böcken-Bräu,,107 Hullerner Straße,,Haltern am See,Nordrhein-Westfalen,45721,Germany,+49 2364 5216,http://www.boeckenbraeu.de,7.2268384,51.7406855
,Herforder,,1 Gebrüder-Uekermann-Straße,,Hiddenhausen,Nordrhein-Westfalen,32120,Germany,+49 5221 9650,http://www.herforder.de,8.6599599,52.1375435
,Coltro Brauservice,,6 Aok-Straße,,Hürth,Nordrhein-Westfalen,50354,Germany,+49 1573 9261074,http://www.coltro-brauservice.de,6.889989099999999,50.8785564
,Brauzwerg,,42 Otto-Hahn-Straße,,Unna,Nordrhein-Westfalen,59423,Germany,+49 2303 962049,http://www.brauzwerg.de,7.7133175,51.5269291
,Bauerncafe Dieckmann,,49 Isendorf,,Emsdetten,Nordrhein-Westfalen,48282,Germany,,http://www.bauerncafe-dieckmann.de,7.525124399999999,52.2051625
,Waldstadtbrauerei Iserlohn,,71 Grüner Talstraße,,Iserlohn,Nordrhein-Westfalen,58644,Germany,+49 2371 7839280,http://www.waldstadtbrauerei-iserlohn.de,7.676152200000001,51.3606945
,Warsteiner,,Zu Hause im Waldpark,,Warstein,Nordrhein-Westfalen,59581,Germany,+49 2902 885001,http://www.warsteiner.de,8.354812599999999,51.4255554
,Diebels,,50 Gelderner Straße,,Issum,Nordrhein-Westfalen,47661,Germany,+49 2835 300,http://www.diebels.de,6.4193012,51.5347255
,Brauerei am Roßtor / Rossberger Bier,,8 Am Roßtor,,Wassenberg,Nordrhein-Westfalen,41849,Germany,,http://www.rossberger-bier.de,6.1551445,51.100122
,Seven Craft,,1 Petersberg,,Königswinter,Nordrhein-Westfalen,53639,Germany,+49 2223 74300,http://www.sevencraft.de,7.2078114,50.6860002
,Rainer,,31 Kreisstraße,,Linnich,Nordrhein-Westfalen,52441,Germany,,http://www.brauerei-rainer.de,6.2593861,50.95942609999999
,Kalkarer Mühle,,8 Mühlenstege,,Kalkar,Nordrhein-Westfalen,47546,Germany,+49 2824 93230,http://www.kalkarermuehle.de,6.2955443,51.7396269
,Biermanufaktur Dangel,,32 An der Bümmert,,Eslohe (Sauerland),Nordrhein-Westfalen,59889,Germany,+49 160 8984516,http://www.biermanufaktur-dangel.de,8.186409099999999,51.2803953
,Zum Pfaffen,,2 Klasberg,,Lohmar,Nordrhein-Westfalen,53797,Germany,+49 2205 85396,http://www.max-paeffgen.de,7.2167562,50.8792543
,Dellman's Bräu,,Elbringhausen 22,,Wermelskirchen,North Rhine-Westphalia,42929,Germany,,http://www.dellmanns.de,,
,Brewing Events,,14a Alter Kapellener Weg,,Kevelaer,Nordrhein-Westfalen,47626,Germany,,http://www.schankanlagenservice-dahlmann.de,6.3418963,51.5777637
,Westheimer,,7 Kasseler Straße,,Marsberg,Nordrhein-Westfalen,34431,Germany,+49 2994 8890,http://www.brauerei-westheim.de,8.9038601,51.4934988
,Waldgasthaus Steinbach,,3 Schweizer Straße,,Euskirchen,Nordrhein-Westfalen,53881,Germany,+49 2255 8833,http://www.waldgasthaus-steinbach.de,6.870650299999999,50.6128724
,Benno's Brauhaus,,4 Hammerstraße,,Witten,Nordrhein-Westfalen,58452,Germany,+49 15565 571104,http://www.facebook.com/bennosbrauhaus/,7.333392700000001,51.4373684
,McMüller's,,54 Neußer Straße,,Linnich,Nordrhein-Westfalen,52441,Germany,+49 2462 4457,http://www.mcmuellers.de,6.3218638,50.9999225
,Ruhrtal,,Ruhrtal,,Witten,Nordrhein-Westfalen,58456,Germany,,http://www.sonnenscheiner.de,7.2878548,51.4246441
,Birreria - Deuxer Botschaft,,24 Am Weidenbach,,Köln,Nordrhein-Westfalen,50676,Germany,+49 221 3377310,http://www.birreria-koeln.de,6.945498,50.9278981
,Wuppertaler Brauhaus,,5 Kleine Flurstraße,,Wuppertal,Nordrhein-Westfalen,42275,Germany,+49 202 255050,http://www.wuppertalerbrauhaus.de,7.200787999999999,51.2724838
,Bells,,27 Niederhutstraße,,Bad Neuenahr-Ahrweiler,Rheinland-Pfalz,53474,Germany,+49 2641 900243,http://www.apbells.de,7.0972532,50.5431775
,Eisgrub-Bräu,,1A Weißliliengasse,,Mainz,Rheinland-Pfalz,55116,Germany,+49 6131 221104,http://www.eisgrub.de,8.2730661,49.9952753
,Mahls Kleines Brauhaus,,16 Koblenzer Straße,,Bacharach,Rheinland-Pfalz,55422,Germany,+49 6743 919179,http://www.rheintheater.de/html/bacchusbrau.html,7.768564100000001,50.0621514
,Kuehn Kunz Rosen,,15 Weisenauer Straße,,Mainz,Rheinland-Pfalz,55131,Germany,+49 6131 2116101,http://www.kuehnkunzrosen.de,8.2859641,49.99166040000001
,Brauwerk,,11 Saline Karlshalle,,Bad Kreuznach,Rheinland-Pfalz,55543,Germany,+49 671 29843330,http://www.brauwerk.info,7.849343999999999,49.82858299999999
,Rheinhessen Bräu,,7 Reiterweg,,Mainz,Rheinland-Pfalz,55129,Germany,+49 6136 763642,http://www.rheinhessen-braeu.de,8.2447682,49.9175301
,Denkmalz,,5 Kapellenstraße,,Bad Sobernheim,Rheinland-Pfalz,55566,Germany,+49 6751 8577080,http://www.denkmalz.de,7.654766400000001,49.7837173
,Mannebacher Brauhaus,,1 Hauptstraße,,Mannebach,Rheinland-Pfalz,54441,Germany,+49 6581 99277,http://www.mannebacher.de,6.5085221,49.63354220000001
,Bellheimer,,20-22 Karl-Silbernagel-Straße,,Bellheim,Rheinland-Pfalz,76756,Germany,+49 7272 7010,http://www.bellheimer.de,8.2789512,49.189647
,Marienstatter Brauhaus,,1 Kloster,,Streithausen,Rheinland-Pfalz,57629,Germany,+49 2662 9535300,http://www.abtei-marienstatt.de,7.799746499999999,50.6849861
,Bier-Schmiede,,88 Hauptstraße,,Bendorf,Rheinland-Pfalz,56170,Germany,+49 2622 8954696,http://www.bierschmiede-bendorf.de,7.577593599999999,50.4229226
,Brauerei Schnorres,,Hauptstrasse 28,,Mehlingen,Rhineland-Palatinate,67678,Germany,,http://www.schnorres.net,,
,Bahnhof Cues,,8 Bahnhofstraße,,Bernkastel-Kues,Rheinland-Pfalz,54470,Germany,+49 6531 9739705,http://www.bahnhof-kues.de,7.0692808,49.9157156
,Vulkan,,2 Laacher-See-Straße,,Mendig,Rheinland-Pfalz,56743,Germany,+49 2652 520330,http://www.vulkan-brauhaus.de,7.2823083,50.3775731
,Bitburger,,3 Römermauer,,Bitburg,Rheinland-Pfalz,54634,Germany,+49 6561 142497,http://www.bitburger.de,6.5223335,49.9744776
,Munruffer Bierfabrik,,46 Hauptstraße,,Mogendorf,Rheinland-Pfalz,56424,Germany,+49 1512 4071862,http://www.munruffer-bierfabrik.de,7.761430099999999,50.49482920000001
,Braukeller Bobenheim,,6 Im Pflänzer,,Bobenheim am Berg,Rheinland-Pfalz,67273,Germany,+49 6353 932211,http://www.braukeller-bobenheim.de,8.14555,49.52364
,Zils-Bräu,,1 Waldstraße,,Naurath (Eifel),Rheinland-Pfalz,54340,Germany,+49 6508 91710,http://www.brauhaus-zils.de,6.7483765,49.880787
,Jäger Bräu,,18 Staatsstraße,,Edenkoben,Rheinland-Pfalz,67480,Germany,+49 6323 937641,http://www.jägerbräu.de,8.140009899999999,49.2830429
,Maximilians Brauwiesen,,25 Didierstraße,,Lahnstein,Rheinland-Pfalz,56112,Germany,+49 2621 926060,http://www.maximilians-brauwiesen.de,7.5927046,50.3209846
,Brauhaus zur Post,,45 Neumayerring,,Frankenthal (Pfalz),Rheinland-Pfalz,67227,Germany,+49 6233 220286,http://www.brauhaus-zur-post.de,8.3503927,49.534615
,Göcklinger Hausbräu,,2 Münsterweg,,Göcklingen,Rheinland-Pfalz,76831,Germany,+49 6349 5335,http://www.goecklingerhausbraeu.de,8.0401077,49.1603553
,Lahnsteiner,,1 Sandgasse,,Lahnstein,Rheinland-Pfalz,56112,Germany,+49 2621 91740,http://www.lahnsteiner-brauerei.de,7.6079135,50.2990881
,BREXX,,11-17 Brexbachstraße,,Höhr-Grenzhausen,Rheinland-Pfalz,56203,Germany,+49 2624 105637,http://www.brexx-grenzau.de,7.6613335,50.4522206
,Merk's Scheunenbrauerei,,24 Hauptstraße,,Otterbach,Rheinland-Pfalz,67731,Germany,,http://www.scheunenbrauerei.de,7.737792000000001,49.485161
,Brauhaus Grünstadt,,11 Turnstraße,,Grünstadt,Rheinland-Pfalz,67269,Germany,+49 176 41723945,http://www.brauhaus-gruenstadt.de.tl,8.1649154,49.56363690000001
,Ottersheimer Bärenbräu,,35A Waldstraße,,Ottersheim bei Landau,Rheinland-Pfalz,76879,Germany,+49 6348 7595,http://www.ottersheimer-baerenbraeu.de,8.22919,49.193964
,Westerwald,,1 Am Hopfengarten,,Hachenburg,Rheinland-Pfalz,57627,Germany,+49 2662 8080,http://www.hachenburger.de,7.8166273,50.6570489
,Kuchems Brauhaus,,44 Schlossstraße,,Pirmasens,Rheinland-Pfalz,66953,Germany,+49 6331 213894,http://www.kuchems-brauhaus.de,7.6054792,49.2004801
,Stadtbrauhaus Hermannbräu,,4 Stixwörthstraße,,Hagenbach,Rheinland-Pfalz,76767,Germany,+49 7273 800765,http://www.stadtbrauhaus.de,8.258888899999999,49.00916669999999
,Park,,4 Zweibrücker Straße,,Pirmasens,Rheinland-Pfalz,66953,Germany,+49 6331 8050,http://www.parkbrauerei.de,7.60427,49.20568
,Hasslocher Brauhof,,151 Rennbahnstraße,,Haßloch,Rheinland-Pfalz,67454,Germany,+49 6324 9114463,,8.2736087,49.3486088
,Pleiner Biermanufaktur,,3 Zum Waldschlößchen,,Plein,Rheinland-Pfalz,54518,Germany,+49 6571 1740021,http://www.pleiner-biermanufaktur.de,6.8807578,50.032382
,Hausbrauerei JeSa,,9 Steingasse,,Heidelberg,Baden-Württemberg,69117,Germany,+49 6221 165850,http://www.hausbrauerei-jesa.de,8.7096851,49.4126062
,Fohr,,An der Brauerei,,Ransbach-Baumbach,Rheinland-Pfalz,56235,Germany,+49 2623 9294930,http://www.brauerei-fohr.de,7.7164481,50.4712702
,Brauhaus Ehrstein,,3 Im Handschuhteich,,Hinterweidenthal,Rheinland-Pfalz,66999,Germany,+49 6396 1680000,http://www.brauhaus-ehrstein.de,7.749108399999999,49.1965741
,BrauArt,,2-4 Angelgasse,,Grünstadt,Rheinland-Pfalz,67269,Germany,+49 170 1697666,http://www.brau-art.com,8.15935,49.54849
,Hofstätter-Scheune-Bräu,,33 Ortsstraße,,Wilgartswiesen,Rheinland-Pfalz,76848,Germany,+49 6397 360,http://www.zurscheune.de,7.858876199999998,49.2789763
,Hof Schauferts,,Schaufertshof,,Schönborn,Rheinland-Pfalz,56370,Germany,+49 6486 6208,http://www.schauferts.de,7.978594999999999,50.297119
,Stromberger Urbräu,,23b Deyertstraße,,Schweppenhausen,Rheinland-Pfalz,55444,Germany,+49 1575 5315725,http://www.stromberger-urbraeu.de,7.7970333,49.9299264
,Froschbräu,,5 Buchstraße,,Jockgrim,Rheinland-Pfalz,76751,Germany,+49 7271 5478,http://www.froschl.de,8.2713916,49.0913875
,Domhof,,6 Große Himmelsgasse,,Speyer,Rheinland-Pfalz,67346,Germany,+49 6232 67440,http://www.domhof.de,8.4406211,49.3176503
,Brauhaus am Markt,,2 Stiftsplatz,,Kaiserslautern,Rheinland-Pfalz,67655,Germany,+49 631 61944,http://www.brauhaus-am-markt.com,7.771735499999998,49.4447742
,Temmelser Braukeller 2018,,2 Kirchstraße,,Temmels,Rheinland-Pfalz,54441,Germany,+49 1514 3203507,https://m.facebook.com/Temmelser/?locale2=de_DE,6.4625922,49.690649
,Brauhaus am Turm,,1 Schlossstraße,,Kirchheimbolanden,Rheinland-Pfalz,67292,Germany,+49 6352 3841,http://www.brauhaus-am-turm.de,8.0109962,49.6642482
,Kraft-Bräu,,135 Olewiger Straße,,Trier,Rheinland-Pfalz,54295,Germany,+49 651 36060,http://www.blesius-garten.de,6.659902799999999,49.74323760000001
,Kirner,,2 Kallenfelser Straße,,Kirn,Rheinland-Pfalz,55606,Germany,+49 6752 1340,http://www.kirner.de,7.457421099999999,49.7887716
,Petrusbräu,,21 Windmühlenstraße,,Trier,Rheinland-Pfalz,54290,Germany,+49 174 3239378,http://www.triererpetrusbraeu.de,6.6343035,49.7561967
,Koblenzer,,10 An der Königsbach,,Koblenz,Rheinland-Pfalz,56075,Germany,,http://www.koblenzer-brauerei.de,7.5867422,50.3233019
,Unterhammer Bräu,,3 Unterhammer,,Trippstadt,Rheinland-Pfalz,67705,Germany,+49 6306 701460,http://www.unterhammer.com,7.7398678,49.3609516
,Bierprojekt Landau,,8 Mühlweg,,Siebeldingen,Rheinland-Pfalz,76833,Germany,,http://www.bierprojekt-landau.de,8.046619399999999,49.2093826
,Bischoff,,6 An den Hopfengärten,,Winnweiler,Rheinland-Pfalz,67722,Germany,+49 6302 9120,http://www.bischoff-bier.de,7.858153600000001,49.5720399
,Sickingen Bräu,,2-4 Angelgasse,,Grünstadt,Rheinland-Pfalz,67269,Germany,+49 170 1697666,http://www.sickingenbraeu.de,8.15935,49.54849
,Stugge,,10 Zweibrücker Straße,,Winterbach (Pfalz),Rheinland-Pfalz,66484,Germany,,http://www.stugge.de,7.469869699999999,49.3025013
,Brauhaus Lauterecken,,1 Bahnhofstraße,,Lauterecken,Rheinland-Pfalz,67742,Germany,+49 176 64350781,http://www.brauhauslauterecken.de,7.5911572,49.6537622
,Hagenbräu,,3 Am Rhein,,Worms,Rheinland-Pfalz,67547,Germany,+49 6241 921100,http://www.hagenbraeu.de,8.3769918,49.6322419
,Mayer Bräu,,8 Schillerstraße,,Ludwigshafen am Rhein,Rheinland-Pfalz,67071,Germany,+49 621 675083,http://www.mayerbraeu.de,8.3752328,49.4913831
,Sander,,67 Weinsheimer Straße,,Worms,Rheinland-Pfalz,67547,Germany,+49 6241 8545028,http://www.brauerei-sander.de,8.3429789,49.611809
,Brauhaus K,,8 Bahnhofstraße,,Bernkastel-Kues,Rheinland-Pfalz,54470,Germany,+49 6531 9739705,http://www.brauhaus-kloster-machern.de,7.0692808,49.9157156
,Bachs Braumanufaktur,,69 b Wellesweilerstraße,,Neunkirchen,Saarland,66538,Germany,,http://www.bachs-braumanufaktur.de,7.191335,49.3518041
,Grosswald,,130 Großwaldstraße,,Heusweiler,Saarland,66265,Germany,+49 6806 6070,http://www.grosswald.de,6.947559999999999,49.37266
,Stumm's Brauhaus,,16 Saarbrücker Straße,,Neunkirchen,Saarland,66538,Germany,+49 6821 179145,http://www.stumms-brauhaus.de,7.172285199999998,49.3476947
,Homburger Brauhaus,,38d Talstraße,,Homburg,Saarland,66424,Germany,+49 6841 2466,http://www.homburger-brauhaus.de,7.337546199999999,49.3213371
,Bruch,,14 Saarbrücker Straße,,Neunkirchen,Saarland,66538,Germany,,http://www.brauerei-bruch.de,7.1705762,49.34746879999999
,Karlsberg,,62 Karlsbergstraße,,Homburg,Saarland,66424,Germany,+49 6841 1050,http://www.karlsberg.de,7.3453085,49.32446820000001
,Stiefel Bräu,,2 Am Stiefel,,Saarbrücken,Saarland,66111,Germany,+49 681 30984650,http://www.stiefelgastronomie.de/frameset_stiefelbraeu.htm,6.995145399999999,49.2329003
,Körpricher Landbräu,,40 Bahnhofstraße,,Nalbach,Saarland,66809,Germany,+49 6838 1447,http://www.landbrauerei.de,6.832735,49.38936400000001
,Schmelzer Brauhaus,,12 Am Erzweg,,Schmelz,Saarland,66839,Germany,+49 6887 889109,http://www.schmelzer-brauhaus.de,6.8729327,49.4400479
,Hochwälder Brauhaus,,190 Zum Stausee,,Losheim am See,Saarland,66679,Germany,+49 6872 505772,http://www.hochwaelder-brauhaus.de,6.7412845,49.5194312
,Flammings Flammbräu,,63 Im Almet,,Saarbrücken,Saarland,66119,Germany,+49 681 8579266,http://www.flammings-flammbraeu.de,6.994789399999999,49.20862959999999
,Saarfürst Merziger Brauhaus,,6 Saarwiesenring,,Merzig,Saarland,66663,Germany,+49 6861 791635,http://www.saarfuerst.de,6.6280015,49.443243
,Herz & Heimat,,5 Kahlenbergstraße,,Sankt Ingbert,Saarland,66386,Germany,+49 177 6278680,http://www.herzundheimat.com,7.150965299999999,49.2764883
,Mettlacher Abtei-Bräu,,32 Bahnhofstraße,,Mettlach,Saarland,66693,Germany,+49 6864 93232,http://www.abtei-brauerei.de,6.5962272,49.4976947
,Lotters Wirtschaft,,1 Altmarkt,,Aue-Bad Schlema,Sachsen,08280,Germany,+49 3771 5920,http://www.hotel-blauerengel.de,12.7015039,50.5865261
,Cliff's Brauwerk,,17 Leibnizstraße,,Leipzig,Sachsen,04105,Germany,+49 341 24972927,http://www.cliffs-brauwerk-leipzig.de,12.3637598,51.3449824
,Bautzener Brauhaus,,7 Thomas-Mann-Straße,,Bautzen,Sachsen,02625,Germany,+49 3591 491456,http://www.bautzener-brauhaus.de,14.4396638,51.1798022
,Gosebrauerei Bayerischer Bahnhof,,1 Bayrischer Platz,,Leipzig,Sachsen,04107,Germany,+49 341 1245760,http://www.bayerischer-bahnhof.de,12.3814659,51.3288041
,Frenzel-Bräu,,21A Humboldtstraße,,Bautzen,Sachsen,02625,Germany,+49 3591 5984401,http://www.frenzel-braeu.de,14.4197092,51.1712607
,Lotterane / Ratskeller,,1 Lotterstraße,,Leipzig,Sachsen,04109,Germany,+49 341 1234567,http://www.lotteraner.de,12.372847,51.336684
,Zur Alten Brauerei,,30 Mühlenstraße,,Beelitz,Brandenburg,14547,Germany,+49 33204 35777,http://www.zuraltenbrauerei.de/,12.974678,52.2320059
,Brauhaus Napoleon,,233 Prager Straße,,Leipzig,Sachsen,04289,Germany,+49 341 2467676,http://www.brauhaus-leipzig.com,12.4229895,51.306769
,Brauhaus Weltenbummler,,6 Sebastian-Kneipp-Straße,,Bad Gottleuba-Berggießhübel,Sachsen,01816,Germany,,http://www.brauhaus-weltenbummler.de,13.9458144,50.873326
,Ohne Bedenken,,5 Menckestraße,,Leipzig,Sachsen,04155,Germany,+49 341 5662360,http://www.gosenschenke.de,12.3675988,51.3577221
,Braustolz,,Am Feldschlößchen,,Chemnitz,Sachsen,09116,Germany,,http://www.braustolz.de,12.8856435,50.8230444
,Zur Ratte,,33 Wendelin-Hipler-Weg,,Leipzig,Sachsen,04249,Germany,+49 341 97852360,http://www.zur-ratte.de,12.3014827,51.2690813
,Reichenbrander,,478 Zwickauer Straße,,Chemnitz,Sachsen,09117,Germany,+49 371 850214,http://www.brauerei-bergt.de,12.8350739,50.8143898
,Sternburg,,13 Mühlstraße,,Leipzig,Sachsen,04317,Germany,+49 341 222230,http://www.sternburg-bier.de,12.4010099,51.33024529999999
,Stonewood Braumanufaktur,,73 Obere Dorfstraße,,Claußnitz,Sachsen,09236,Germany,+49 37202 89043,http://www.stonewood-bier.de,12.899566,50.943435
,Thomaskirche,,3-5 Thomaskirchhof,,Leipzig,Sachsen,04109,Germany,+49 341 2126110,http://www.brauerei-thomaskirche.de,12.3737277,51.3392913
,Turm Brauhaus,,2 Neumarkt,,Chemnitz,Sachsen,09111,Germany,+49 371 9095095,http://www.turmbrauhaus.de,12.9205552,50.8333296
,Bergschlösschen,,25 Cunnersdorfer Straße,,Dresden,Sachsen,01189,Germany,+49 351 40830,http://www.missionshof-lieske.de,13.707629,51.0159028
,Brauhaus Pirna,,60b Basteistraße,,Pirna,Sachsen,01796,Germany,+49 3501 464646,http://www.brauhaus-pirna.de,13.9429966,50.979966
,Bergquell,,7 Weststraße,,Löbau,Sachsen,02708,Germany,+49 3585 47470,http://www.bergquell-loebau.de,14.6596143,51.108704
,Braun Mühle,,55 Dörnthal,,Olbernhau,Sachsen,09526,Germany,+49 37360 6250,http://www.braun-muehle-doernthal.de,13.3336061,50.7344367
,Schwerter,,6 Ziegelstraße,,Meißen,Sachsen,01662,Germany,+49 3521 731443,http://www.schwerter-brauerei.de,13.5154919,51.1577971
,Feldschlößchen,,25 Cunnersdorfer Straße,,Dresden,Sachsen,01189,Germany,+49 351 40830,http://www.feldschloesschen.de,13.707629,51.0159028
